Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bolivia,BOL,1991,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.69659413586543
Bolivia,BOL,1990,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.33280759932959
Bolivia,BOL,2022,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.1280090913262
Bolivia,BOL,2021,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.4748088631785
Bolivia,BOL,2020,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,13.6845878435366
Bolivia,BOL,2019,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.5514694730133
Bolivia,BOL,2018,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.3355977089201
Bolivia,BOL,2017,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.0401501154662
Bolivia,BOL,2016,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.0554682999509
Bolivia,BOL,2015,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.2077946132014
Bolivia,BOL,2014,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.6847008560338
Bolivia,BOL,2013,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.1882683287668
Bolivia,BOL,2012,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.5212089283591
Bolivia,BOL,2011,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.8677982677231
Bolivia,BOL,2010,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.1050313617819
Bolivia,BOL,2009,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.608495176402
Bolivia,BOL,2008,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.7077723594201
Bolivia,BOL,2007,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.2165721348259
Bolivia,BOL,2006,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.9260084506035
Bolivia,BOL,2005,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.5935725923718
Bolivia,BOL,2004,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.2475801059381
Bolivia,BOL,2003,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.9336067067073
Bolivia,BOL,2002,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.9096200987063
Bolivia,BOL,2001,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,13.8222897906816
Bolivia,BOL,2000,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,14.4783675831375
Bolivia,BOL,1999,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.3680453631303
Bolivia,BOL,1998,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.0784425950705
Bolivia,BOL,1997,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,10.6942232361144
Bolivia,BOL,1996,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.1541343963937
Bolivia,BOL,1995,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.950295183769
Bolivia,BOL,1994,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,12.8345046596237
Bolivia,BOL,1993,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,13.5666345986963
Bolivia,BOL,1992,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,13.9480016619887
Bolivia,BOL,1991,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,14.5332186928447
Bolivia,BOL,1990,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,14.2085009715847
Bolivia,BOL,2022,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-67.3339047798362
Bolivia,BOL,2021,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-95.1670516797576
Bolivia,BOL,2020,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-119.861218243224
Bolivia,BOL,2019,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-90.7541646516507
Bolivia,BOL,2018,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-114.956340623248
Bolivia,BOL,2017,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-132.556085404388
Bolivia,BOL,2016,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-149.600133837234
Bolivia,BOL,2015,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-174.583824385328
Bolivia,BOL,2014,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-179.200451039541
Bolivia,BOL,2013,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-191.992250565064
Bolivia,BOL,2012,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-160.638050669679
Bolivia,BOL,2011,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-148.439247371952
Bolivia,BOL,2010,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-148.351640109653
Bolivia,BOL,2009,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-136.60464075814
Bolivia,BOL,2008,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-183.610356705548
Bolivia,BOL,2007,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-180.911409918285
Bolivia,BOL,2006,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-171.323973996284
Bolivia,BOL,2005,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-163.59352729856
Bolivia,BOL,2004,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-145.621466124392
Bolivia,BOL,2003,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-94.1611498477105
Bolivia,BOL,2002,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-73.4901770555421
Bolivia,BOL,2001,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-82.3824401382299
Bolivia,BOL,2000,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-49.6505599539746
Bolivia,BOL,1999,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-18.2911235878197
Bolivia,BOL,1998,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-26.1888331565233
Bolivia,BOL,1997,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-27.6787485772166
Bolivia,BOL,1996,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-42.7020878938735
Bolivia,BOL,1995,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-55.1674335378323
Bolivia,BOL,1994,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-69.0059487886886
Bolivia,BOL,1993,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-72.9509955884109
Bolivia,BOL,1992,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-80.3894167270249
Bolivia,BOL,1991,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-90.8181038761789
Bolivia,BOL,1990,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-91.59073810917
Bolivia,BOL,2022,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.25
Bolivia,BOL,2021,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.52
Bolivia,BOL,2020,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.69
Bolivia,BOL,2019,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.25
Bolivia,BOL,2018,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.6
Bolivia,BOL,2017,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.18
Bolivia,BOL,2016,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.74
Bolivia,BOL,2015,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.58
Bolivia,BOL,2014,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.36
Bolivia,BOL,2013,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.92
Bolivia,BOL,2012,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.73
Bolivia,BOL,2011,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.95
Bolivia,BOL,2010,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.95
Bolivia,BOL,2009,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.36
Bolivia,BOL,2008,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.52
Bolivia,BOL,2007,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.61
Bolivia,BOL,2006,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.43
Bolivia,BOL,2005,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.18
Bolivia,BOL,2004,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.84
Bolivia,BOL,2003,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.6
Bolivia,BOL,2002,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.09
Bolivia,BOL,2001,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.7
Bolivia,BOL,2000,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.58
Bolivia,BOL,1999,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.38
Bolivia,BOL,1998,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.88
Bolivia,BOL,1997,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.94
Bolivia,BOL,1996,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.93
Bolivia,BOL,1995,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.91
Bolivia,BOL,1994,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.4
Bolivia,BOL,1993,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.3
Bolivia,BOL,1992,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.88
Bolivia,BOL,1991,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.23
Bolivia,BOL,1990,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.94
Bolivia,BOL,2022,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,84.84
Bolivia,BOL,2021,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,84.13
Bolivia,BOL,2020,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,82.26
Bolivia,BOL,2019,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,85.34
Bolivia,BOL,2018,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,86.3
Bolivia,BOL,2017,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,86.7
Bolivia,BOL,2016,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,86.8
Bolivia,BOL,2015,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,85.5
Bolivia,BOL,2014,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,85.81
Bolivia,BOL,2013,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,84.21
Bolivia,BOL,2012,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,84.39
Bolivia,BOL,2011,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,83.22
Bolivia,BOL,2010,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,81.95
Bolivia,BOL,2009,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,80.89
Bolivia,BOL,2008,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,80.68
Bolivia,BOL,2007,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,80.9
Bolivia,BOL,2006,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,81.26
Bolivia,BOL,2005,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,81.73
Bolivia,BOL,2004,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,79.83
Bolivia,BOL,2003,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,80.17
Bolivia,BOL,2002,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,79.44
Bolivia,BOL,2001,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,75.64
Bolivia,BOL,2000,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,74.6
Bolivia,BOL,1999,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,78.87
Bolivia,BOL,1998,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,79.58
Bolivia,BOL,1997,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,79.11
Bolivia,BOL,1996,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,77.23
Bolivia,BOL,1995,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,74.03
Bolivia,BOL,1994,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,71.23
Bolivia,BOL,1993,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,68.13
Bolivia,BOL,1992,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,68.68
Bolivia,BOL,1991,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,65.95
Bolivia,BOL,1990,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,66.7
Bolivia,BOL,2022,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,82.4537640489724
Bolivia,BOL,2021,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,80.1615488435793
Bolivia,BOL,2020,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,73.0749081692155
Bolivia,BOL,2019,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,79.6719461534031
Bolivia,BOL,2018,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,81.0661974876892
Bolivia,BOL,2017,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,83.0554428649067
Bolivia,BOL,2016,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,82.9499091299564
Bolivia,BOL,2015,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,81.9148774766092
Bolivia,BOL,2014,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,85.5819941238477
Bolivia,BOL,2013,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,82.0461096708705
Bolivia,BOL,2012,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,86.7964469890425
Bolivia,BOL,2011,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,84.261627762894
Bolivia,BOL,2010,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,82.6102775047081
Bolivia,BOL,2009,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,79.3116058664634
Bolivia,BOL,2008,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,78.6919982288407
Bolivia,BOL,2007,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,81.856022210133
Bolivia,BOL,2006,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,83.8503514517802
Bolivia,BOL,2005,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,86.2546891419791
Bolivia,BOL,2004,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,81.6487821553552
Bolivia,BOL,2003,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,83.7969630286166
Bolivia,BOL,2002,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,83.9657345668506
Bolivia,BOL,2001,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,72.3469132208587
Bolivia,BOL,2000,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,69.0685599918509
Bolivia,BOL,1999,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,87.9658699501036
Bolivia,BOL,1998,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,90.2653952862439
Bolivia,BOL,1997,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,93.5084276736434
Bolivia,BOL,1996,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,89.6528555656738
Bolivia,BOL,1995,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,83.6799413422197
Bolivia,BOL,1994,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,77.9149664533543
Bolivia,BOL,1993,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,73.7102479413795
Bolivia,BOL,1992,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,71.6948581046716
Bolivia,BOL,1991,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,68.8078822134797
Bolivia,BOL,1990,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,70.3804012822944
Bolivia,BOL,2022,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,11.9074752139208
Bolivia,BOL,2021,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,12.3424196422678
Bolivia,BOL,2020,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,14.0502699729259
Bolivia,BOL,2019,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,11.4081615853972
Bolivia,BOL,2018,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,11.1007744726376
Bolivia,BOL,2017,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,11.1274388673035
Bolivia,BOL,2016,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,11.4628299992869
Bolivia,BOL,2015,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,11.9114977109979
Bolivia,BOL,2014,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,11.8270007614198
Bolivia,BOL,2013,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,12.8719265210344
Bolivia,BOL,2012,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,12.8797805389705
Bolivia,BOL,2011,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,13.8245079400582
Bolivia,BOL,2010,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,15.1031842165462
Bolivia,BOL,2009,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,15.7456327659488
Bolivia,BOL,2008,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,15.7939335906551
Bolivia,BOL,2007,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,15.4883479614337
Bolivia,BOL,2006,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,15.3074149428686
Bolivia,BOL,2005,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,15.0914298303591
Bolivia,BOL,2004,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,16.3351850014879
Bolivia,BOL,2003,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,16.2277544239434
Bolivia,BOL,2002,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,16.4696229248481
Bolivia,BOL,2001,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,19.6584764020943
Bolivia,BOL,2000,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,20.8238809092633
Bolivia,BOL,1999,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,17.7128334113858
Bolivia,BOL,1998,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,17.5088319205694
Bolivia,BOL,1997,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,17.9281141985944
Bolivia,BOL,1996,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,19.8164162299027
Bolivia,BOL,1995,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,23.0380879345603
Bolivia,BOL,1994,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,25.3211483748599
Bolivia,BOL,1993,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,27.5354715631335
Bolivia,BOL,1992,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,27.4006220442248
Bolivia,BOL,1991,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,29.7883669509499
Bolivia,BOL,1990,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,29.3237482236898
Bolivia,BOL,2022,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,859.308409911805
Bolivia,BOL,2021,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,833.601399304369
Bolivia,BOL,2020,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,769.784176923756
Bolivia,BOL,2019,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,802.304027987764
Bolivia,BOL,2018,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,791.163438638737
Bolivia,BOL,2017,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,772.350725504595
Bolivia,BOL,2016,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,760.910982270157
Bolivia,BOL,2015,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,746.093517711096
Bolivia,BOL,2014,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,695.278631321477
Bolivia,BOL,2013,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,666.691130106056
Bolivia,BOL,2012,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,635.139081575004
Bolivia,BOL,2011,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,610.691212588278
Bolivia,BOL,2010,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,578.157585507071
Bolivia,BOL,2009,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,550.20454210772
Bolivia,BOL,2008,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,533.659098527255
Bolivia,BOL,2007,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,497.627493815791
Bolivia,BOL,2006,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,465.568661190257
Bolivia,BOL,2005,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,467.163222107963
Bolivia,BOL,2004,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,438.925904852815
Bolivia,BOL,2003,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,427.701724728474
Bolivia,BOL,2002,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,418.185566755483
Bolivia,BOL,2001,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,404.444964408843
Bolivia,BOL,2000,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,400.867919713941
Bolivia,BOL,1999,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,408.165388189753
Bolivia,BOL,1998,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,394.544033399596
Bolivia,BOL,1997,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,377.330770455074
Bolivia,BOL,1996,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,358.650546465254
Bolivia,BOL,1995,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,340.331462526204
Bolivia,BOL,1994,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,321.586184709269
Bolivia,BOL,1993,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,301.615145144042
Bolivia,BOL,1992,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,279.52975477825
Bolivia,BOL,1991,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,270.181582077305
Bolivia,BOL,1990,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,256.236131061625
Bolivia,BOL,1989,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,248.21800100433
Bolivia,BOL,1988,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,236.558862925769
Bolivia,BOL,1987,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,224.889953351398
